case_id	category	monomer_length_bp	k	n_copies	divergence	mutation_rate	indel_rate	at_copy	event_type	gc_content	insertion_kind	insertion_length_bp	length_copies	second_k	second_monomer_bp	shift_offset_bp	slot	source_slots	start_copy	wobble_amplitude	wobble_period_rows
mx_a200-08_b400-04_n100-100	mixed	200	8	200	0.15	0.02	0.0							4	400						
mx_a250-06_b120-04_n050-050	mixed	250	6	100	0.15	0.02	0.0							4	120						
mx_a250-06_b120-04_n100-050	mixed	250	6	150	0.15	0.02	0.0							4	120						
mx_a250-06_b120-04_n050-100	mixed	250	6	150	0.15	0.02	0.0							4	120						
mx_a250-06_b120-04_n100-100	mixed	250	6	200	0.15	0.02	0.0							4	120						
mx_a250-06_b200-08_n050-050	mixed	250	6	100	0.15	0.02	0.0							8	200						
mx_a250-06_b200-08_n100-050	mixed	250	6	150	0.15	0.02	0.0							8	200						
mx_a250-06_b200-08_n050-100	mixed	250	6	150	0.15	0.02	0.0							8	200						
mx_a250-06_b200-08_n100-100	mixed	250	6	200	0.15	0.02	0.0							8	200						
mx_a250-06_b250-10_n050-050	mixed	250	6	100	0.15	0.02	0.0							10	250						
mx_a250-06_b250-10_n100-050	mixed	250	6	150	0.15	0.02	0.0							10	250						
mx_a250-06_b250-10_n050-100	mixed	250	6	150	0.15	0.02	0.0							10	250						
mx_a250-06_b250-10_n100-100	mixed	250	6	200	0.15	0.02	0.0							10	250						
mx_a250-06_b300-06_n050-050	mixed	250	6	100	0.15	0.02	0.0							6	300						
mx_a250-06_b300-06_n100-050	mixed	250	6	150	0.15	0.02	0.0							6	300						
mx_a250-06_b300-06_n050-100	mixed	250	6	150	0.15	0.02	0.0							6	300						
mx_a250-06_b300-06_n100-100	mixed	250	6	200	0.15	0.02	0.0							6	300						
mx_a250-06_b400-04_n050-050	mixed	250	6	100	0.15	0.02	0.0							4	400						
mx_a250-06_b400-04_n100-050	mixed	250	6	150	0.15	0.02	0.0							4	400						
mx_a250-06_b400-04_n050-100	mixed	250	6	150	0.15	0.02	0.0							4	400						
mx_a250-06_b400-04_n100-100	mixed	250	6	200	0.15	0.02	0.0							4	400						
rn_L005000_random_r0	random	0	0	0	0.0	0.0	0.0				random	5000									
rn_L005000_random_r1	random	0	0	0	0.0	0.0	0.0				random	5000									
rn_L005000_AT_rich_r0	random	0	0	0	0.0	0.0	0.0				AT_rich	5000									
rn_L005000_AT_rich_r1	random	0	0	0	0.0	0.0	0.0				AT_rich	5000									
rn_L005000_GC_rich_r0	random	0	0	0	0.0	0.0	0.0				GC_rich	5000									
rn_L005000_GC_rich_r1	random	0	0	0	0.0	0.0	0.0				GC_rich	5000									
rn_L005000_retro_like_r0	random	0	0	0	0.0	0.0	0.0				retro_like	5000									
rn_L005000_retro_like_r1	random	0	0	0	0.0	0.0	0.0				retro_like	5000									
rn_L005000_segdup_like_r0	random	0	0	0	0.0	0.0	0.0				segdup_like	5000									
rn_L005000_segdup_like_r1	random	0	0	0	0.0	0.0	0.0				segdup_like	5000									
rn_L010000_random_r0	random	0	0	0	0.0	0.0	0.0				random	10000									
rn_L010000_random_r1	random	0	0	0	0.0	0.0	0.0				random	10000									
rn_L010000_AT_rich_r0	random	0	0	0	0.0	0.0	0.0				AT_rich	10000									
rn_L010000_AT_rich_r1	random	0	0	0	0.0	0.0	0.0				AT_rich	10000									
rn_L010000_GC_rich_r0	random	0	0	0	0.0	0.0	0.0				GC_rich	10000									
rn_L010000_GC_rich_r1	random	0	0	0	0.0	0.0	0.0				GC_rich	10000									
rn_L010000_retro_like_r0	random	0	0	0	0.0	0.0	0.0				retro_like	10000									
rn_L010000_retro_like_r1	random	0	0	0	0.0	0.0	0.0				retro_like	10000									
rn_L010000_segdup_like_r0	random	0	0	0	0.0	0.0	0.0				segdup_like	10000									
rn_L010000_segdup_like_r1	random	0	0	0	0.0	0.0	0.0				segdup_like	10000									
rn_L020000_random_r0	random	0	0	0	0.0	0.0	0.0				random	20000									
rn_L020000_random_r1	random	0	0	0	0.0	0.0	0.0				random	20000									
rn_L020000_AT_rich_r0	random	0	0	0	0.0	0.0	0.0				AT_rich	20000									
rn_L020000_AT_rich_r1	random	0	0	0	0.0	0.0	0.0				AT_rich	20000									
rn_L020000_GC_rich_r0	random	0	0	0	0.0	0.0	0.0				GC_rich	20000									
rn_L020000_GC_rich_r1	random	0	0	0	0.0	0.0	0.0				GC_rich	20000									
rn_L020000_retro_like_r0	random	0	0	0	0.0	0.0	0.0				retro_like	20000									
rn_L020000_retro_like_r1	random	0	0	0	0.0	0.0	0.0				retro_like	20000									
rn_L020000_segdup_like_r0	random	0	0	0	0.0	0.0	0.0				segdup_like	20000									
rn_L020000_segdup_like_r1	random	0	0	0	0.0	0.0	0.0				segdup_like	20000									
rn_L050000_random_r0	random	0	0	0	0.0	0.0	0.0				random	50000									
rn_L050000_random_r1	random	0	0	0	0.0	0.0	0.0				random	50000									
rn_L050000_AT_rich_r0	random	0	0	0	0.0	0.0	0.0				AT_rich	50000									
rn_L050000_AT_rich_r1	random	0	0	0	0.0	0.0	0.0				AT_rich	50000									
rn_L050000_GC_rich_r0	random	0	0	0	0.0	0.0	0.0				GC_rich	50000									
rn_L050000_GC_rich_r1	random	0	0	0	0.0	0.0	0.0				GC_rich	50000									
rn_L050000_retro_like_r0	random	0	0	0	0.0	0.0	0.0				retro_like	50000									
rn_L050000_retro_like_r1	random	0	0	0	0.0	0.0	0.0				retro_like	50000									
rn_L050000_segdup_like_r0	random	0	0	0	0.0	0.0	0.0				segdup_like	50000									
rn_L050000_segdup_like_r1	random	0	0	0	0.0	0.0	0.0				segdup_like	50000									
rn_L100000_random_r0	random	0	0	0	0.0	0.0	0.0				random	100000									
rn_L100000_random_r1	random	0	0	0	0.0	0.0	0.0				random	100000									
rn_L100000_AT_rich_r0	random	0	0	0	0.0	0.0	0.0				AT_rich	100000									
rn_L100000_AT_rich_r1	random	0	0	0	0.0	0.0	0.0				AT_rich	100000									
rn_L100000_GC_rich_r0	random	0	0	0	0.0	0.0	0.0				GC_rich	100000									
rn_L100000_GC_rich_r1	random	0	0	0	0.0	0.0	0.0				GC_rich	100000									
rn_L100000_retro_like_r0	random	0	0	0	0.0	0.0	0.0				retro_like	100000									
rn_L100000_retro_like_r1	random	0	0	0	0.0	0.0	0.0				retro_like	100000									
rn_L100000_segdup_like_r0	random	0	0	0	0.0	0.0	0.0				segdup_like	100000									
rn_L100000_segdup_like_r1	random	0	0	0	0.0	0.0	0.0				segdup_like	100000									
gc_g01_L0100_n0500	gc_bias	100	1	500	0.0	0.02	0.0			0.1											
gc_g01_L0170_n0500	gc_bias	170	1	500	0.0	0.02	0.0			0.1											
gc_g01_L0250_n0500	gc_bias	250	1	500	0.0	0.02	0.0			0.1											
gc_g01_L0500_n0500	gc_bias	500	1	500	0.0	0.02	0.0			0.1											
gc_g01_L1000_n0500	gc_bias	1000	1	500	0.0	0.02	0.0			0.1											
gc_g01_L0100_n1000	gc_bias	100	1	1000	0.0	0.02	0.0			0.1											
gc_g01_L0170_n1000	gc_bias	170	1	1000	0.0	0.02	0.0			0.1											
gc_g01_L0250_n1000	gc_bias	250	1	1000	0.0	0.02	0.0			0.1											
gc_g01_L0500_n1000	gc_bias	500	1	1000	0.0	0.02	0.0			0.1											
gc_g01_L1000_n1000	gc_bias	1000	1	1000	0.0	0.02	0.0			0.1											
gc_g02_L0100_n0500	gc_bias	100	1	500	0.0	0.02	0.0			0.2											
gc_g02_L0170_n0500	gc_bias	170	1	500	0.0	0.02	0.0			0.2											
gc_g02_L0250_n0500	gc_bias	250	1	500	0.0	0.02	0.0			0.2											
gc_g02_L0500_n0500	gc_bias	500	1	500	0.0	0.02	0.0			0.2											
gc_g02_L1000_n0500	gc_bias	1000	1	500	0.0	0.02	0.0			0.2											
gc_g02_L0100_n1000	gc_bias	100	1	1000	0.0	0.02	0.0			0.2											
gc_g02_L0170_n1000	gc_bias	170	1	1000	0.0	0.02	0.0			0.2											
gc_g02_L0250_n1000	gc_bias	250	1	1000	0.0	0.02	0.0			0.2											
gc_g02_L0500_n1000	gc_bias	500	1	1000	0.0	0.02	0.0			0.2											
gc_g02_L1000_n1000	gc_bias	1000	1	1000	0.0	0.02	0.0			0.2											
gc_g03_L0100_n0500	gc_bias	100	1	500	0.0	0.02	0.0			0.3											
gc_g03_L0170_n0500	gc_bias	170	1	500	0.0	0.02	0.0			0.3											
gc_g03_L0250_n0500	gc_bias	250	1	500	0.0	0.02	0.0			0.3											
gc_g03_L0500_n0500	gc_bias	500	1	500	0.0	0.02	0.0			0.3											
gc_g03_L1000_n0500	gc_bias	1000	1	500	0.0	0.02	0.0			0.3											
gc_g03_L0100_n1000	gc_bias	100	1	1000	0.0	0.02	0.0			0.3											
gc_g03_L0170_n1000	gc_bias	170	1	1000	0.0	0.02	0.0			0.3											
gc_g03_L0250_n1000	gc_bias	250	1	1000	0.0	0.02	0.0			0.3											
gc_g03_L0500_n1000	gc_bias	500	1	1000	0.0	0.02	0.0			0.3											
gc_g03_L1000_n1000	gc_bias	1000	1	1000	0.0	0.02	0.0			0.3											
gc_g07_L0100_n0500	gc_bias	100	1	500	0.0	0.02	0.0			0.7											
gc_g07_L0170_n0500	gc_bias	170	1	500	0.0	0.02	0.0			0.7											
gc_g07_L0250_n0500	gc_bias	250	1	500	0.0	0.02	0.0			0.7											
gc_g07_L0500_n0500	gc_bias	500	1	500	0.0	0.02	0.0			0.7											
gc_g07_L1000_n0500	gc_bias	1000	1	500	0.0	0.02	0.0			0.7											
gc_g07_L0100_n1000	gc_bias	100	1	1000	0.0	0.02	0.0			0.7											
gc_g07_L0170_n1000	gc_bias	170	1	1000	0.0	0.02	0.0			0.7											
gc_g07_L0250_n1000	gc_bias	250	1	1000	0.0	0.02	0.0			0.7											
gc_g07_L0500_n1000	gc_bias	500	1	1000	0.0	0.02	0.0			0.7											
gc_g07_L1000_n1000	gc_bias	1000	1	1000	0.0	0.02	0.0			0.7											
gc_g08_L0100_n0500	gc_bias	100	1	500	0.0	0.02	0.0			0.8											
gc_g08_L0170_n0500	gc_bias	170	1	500	0.0	0.02	0.0			0.8											
gc_g08_L0250_n0500	gc_bias	250	1	500	0.0	0.02	0.0			0.8											
gc_g08_L0500_n0500	gc_bias	500	1	500	0.0	0.02	0.0			0.8											
gc_g08_L1000_n0500	gc_bias	1000	1	500	0.0	0.02	0.0			0.8											
gc_g08_L0100_n1000	gc_bias	100	1	1000	0.0	0.02	0.0			0.8											
gc_g08_L0170_n1000	gc_bias	170	1	1000	0.0	0.02	0.0			0.8											
gc_g08_L0250_n1000	gc_bias	250	1	1000	0.0	0.02	0.0			0.8											
gc_g08_L0500_n1000	gc_bias	500	1	1000	0.0	0.02	0.0			0.8											
gc_g08_L1000_n1000	gc_bias	1000	1	1000	0.0	0.02	0.0			0.8											
